id	group	sr	mode	res	norm	norm_label	lvl	freq	channel	required
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f800	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f800	cutoff_norm	48000	lp	1	0.35	0p35	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f800	cutoff_norm	48000	lp	1	0.35	0p35	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f1200	cutoff_norm	48000	lp	0	0.35	0p35	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f1200	cutoff_norm	48000	lp	0	0.35	0p35	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f1200	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f1200	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f1200	cutoff_norm	48000	lp	1	0.35	0p35	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f1200	cutoff_norm	48000	lp	1	0.35	0p35	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f1600	cutoff_norm	48000	lp	0	0.35	0p35	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f1600	cutoff_norm	48000	lp	0	0.35	0p35	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f1600	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f1600	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f1600	cutoff_norm	48000	lp	1	0.35	0p35	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f1600	cutoff_norm	48000	lp	1	0.35	0p35	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f2500	cutoff_norm	48000	lp	0	0.35	0p35	0.05	2500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f2500	cutoff_norm	48000	lp	0	0.35	0p35	0.2	2500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f2500	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	2500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f2500	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	2500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f2500	cutoff_norm	48000	lp	1	0.35	0p35	0.05	2500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f2500	cutoff_norm	48000	lp	1	0.35	0p35	0.2	2500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f3500	cutoff_norm	48000	lp	0	0.35	0p35	0.05	3500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f3500	cutoff_norm	48000	lp	0	0.35	0p35	0.2	3500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f3500	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	3500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f3500	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	3500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f3500	cutoff_norm	48000	lp	1	0.35	0p35	0.05	3500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f3500	cutoff_norm	48000	lp	1	0.35	0p35	0.2	3500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f5000	cutoff_norm	48000	lp	0	0.35	0p35	0.05	5000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f5000	cutoff_norm	48000	lp	0	0.35	0p35	0.2	5000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f5000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	5000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f5000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	5000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f5000	cutoff_norm	48000	lp	1	0.35	0p35	0.05	5000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f5000	cutoff_norm	48000	lp	1	0.35	0p35	0.2	5000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f6000	cutoff_norm	48000	lp	0	0.35	0p35	0.05	6000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f6000	cutoff_norm	48000	lp	0	0.35	0p35	0.2	6000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f6000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	6000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f6000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	6000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f6000	cutoff_norm	48000	lp	1	0.35	0p35	0.05	6000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f6000	cutoff_norm	48000	lp	1	0.35	0p35	0.2	6000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f7000	cutoff_norm	48000	lp	0	0.35	0p35	0.05	7000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f7000	cutoff_norm	48000	lp	0	0.35	0p35	0.2	7000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f7000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	7000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f7000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	7000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f7000	cutoff_norm	48000	lp	1	0.35	0p35	0.05	7000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f7000	cutoff_norm	48000	lp	1	0.35	0p35	0.2	7000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f8000	cutoff_norm	48000	lp	0	0.35	0p35	0.05	8000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f8000	cutoff_norm	48000	lp	0	0.35	0p35	0.2	8000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f8000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	8000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f8000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	8000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f8000	cutoff_norm	48000	lp	1	0.35	0p35	0.05	8000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f8000	cutoff_norm	48000	lp	1	0.35	0p35	0.2	8000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f9000	cutoff_norm	48000	lp	0	0.35	0p35	0.05	9000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f9000	cutoff_norm	48000	lp	0	0.35	0p35	0.2	9000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f9000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	9000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f9000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	9000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f9000	cutoff_norm	48000	lp	1	0.35	0p35	0.05	9000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f9000	cutoff_norm	48000	lp	1	0.35	0p35	0.2	9000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p35_f10000	cutoff_norm	48000	lp	0	0.35	0p35	0.05	10000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p35_f10000	cutoff_norm	48000	lp	0	0.35	0p35	0.2	10000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p35_f10000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.05	10000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p35_f10000	cutoff_norm	48000	lp	0.5	0.35	0p35	0.2	10000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p35_f10000	cutoff_norm	48000	lp	1	0.35	0p35	0.05	10000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p35_f10000	cutoff_norm	48000	lp	1	0.35	0p35	0.2	10000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f60	cutoff_norm	48000	lp	0	0.40	0p4	0.05	60	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f60	cutoff_norm	48000	lp	0	0.40	0p4	0.2	60	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f60	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	60	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f60	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	60	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f60	cutoff_norm	48000	lp	1	0.40	0p4	0.05	60	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f60	cutoff_norm	48000	lp	1	0.40	0p4	0.2	60	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f100	cutoff_norm	48000	lp	0	0.40	0p4	0.05	100	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f100	cutoff_norm	48000	lp	0	0.40	0p4	0.2	100	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f100	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	100	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f100	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	100	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f100	cutoff_norm	48000	lp	1	0.40	0p4	0.05	100	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f100	cutoff_norm	48000	lp	1	0.40	0p4	0.2	100	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f200	cutoff_norm	48000	lp	0	0.40	0p4	0.05	200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f200	cutoff_norm	48000	lp	0	0.40	0p4	0.2	200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f200	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f200	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f200	cutoff_norm	48000	lp	1	0.40	0p4	0.05	200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f200	cutoff_norm	48000	lp	1	0.40	0p4	0.2	200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f400	cutoff_norm	48000	lp	0	0.40	0p4	0.05	400	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f400	cutoff_norm	48000	lp	0	0.40	0p4	0.2	400	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f400	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	400	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f400	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	400	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f400	cutoff_norm	48000	lp	1	0.40	0p4	0.05	400	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f400	cutoff_norm	48000	lp	1	0.40	0p4	0.2	400	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f800	cutoff_norm	48000	lp	0	0.40	0p4	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f800	cutoff_norm	48000	lp	0	0.40	0p4	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f800	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f800	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f800	cutoff_norm	48000	lp	1	0.40	0p4	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f800	cutoff_norm	48000	lp	1	0.40	0p4	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f1200	cutoff_norm	48000	lp	0	0.40	0p4	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f1200	cutoff_norm	48000	lp	0	0.40	0p4	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f1200	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f1200	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f1200	cutoff_norm	48000	lp	1	0.40	0p4	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f1200	cutoff_norm	48000	lp	1	0.40	0p4	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f1600	cutoff_norm	48000	lp	0	0.40	0p4	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f1600	cutoff_norm	48000	lp	0	0.40	0p4	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f1600	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f1600	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f1600	cutoff_norm	48000	lp	1	0.40	0p4	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f1600	cutoff_norm	48000	lp	1	0.40	0p4	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f2500	cutoff_norm	48000	lp	0	0.40	0p4	0.05	2500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f2500	cutoff_norm	48000	lp	0	0.40	0p4	0.2	2500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f2500	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	2500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f2500	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	2500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f2500	cutoff_norm	48000	lp	1	0.40	0p4	0.05	2500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f2500	cutoff_norm	48000	lp	1	0.40	0p4	0.2	2500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f3500	cutoff_norm	48000	lp	0	0.40	0p4	0.05	3500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f3500	cutoff_norm	48000	lp	0	0.40	0p4	0.2	3500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f3500	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	3500	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f3500	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	3500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f3500	cutoff_norm	48000	lp	1	0.40	0p4	0.05	3500	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f3500	cutoff_norm	48000	lp	1	0.40	0p4	0.2	3500	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f5000	cutoff_norm	48000	lp	0	0.40	0p4	0.05	5000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f5000	cutoff_norm	48000	lp	0	0.40	0p4	0.2	5000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f5000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	5000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f5000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	5000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f5000	cutoff_norm	48000	lp	1	0.40	0p4	0.05	5000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f5000	cutoff_norm	48000	lp	1	0.40	0p4	0.2	5000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f6000	cutoff_norm	48000	lp	0	0.40	0p4	0.05	6000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f6000	cutoff_norm	48000	lp	0	0.40	0p4	0.2	6000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f6000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	6000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f6000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	6000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f6000	cutoff_norm	48000	lp	1	0.40	0p4	0.05	6000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f6000	cutoff_norm	48000	lp	1	0.40	0p4	0.2	6000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f7000	cutoff_norm	48000	lp	0	0.40	0p4	0.05	7000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f7000	cutoff_norm	48000	lp	0	0.40	0p4	0.2	7000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f7000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	7000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f7000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	7000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f7000	cutoff_norm	48000	lp	1	0.40	0p4	0.05	7000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f7000	cutoff_norm	48000	lp	1	0.40	0p4	0.2	7000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f8000	cutoff_norm	48000	lp	0	0.40	0p4	0.05	8000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f8000	cutoff_norm	48000	lp	0	0.40	0p4	0.2	8000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f8000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	8000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f8000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	8000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f8000	cutoff_norm	48000	lp	1	0.40	0p4	0.05	8000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f8000	cutoff_norm	48000	lp	1	0.40	0p4	0.2	8000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f9000	cutoff_norm	48000	lp	0	0.40	0p4	0.05	9000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f9000	cutoff_norm	48000	lp	0	0.40	0p4	0.2	9000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f9000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	9000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f9000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	9000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f9000	cutoff_norm	48000	lp	1	0.40	0p4	0.05	9000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f9000	cutoff_norm	48000	lp	1	0.40	0p4	0.2	9000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p4_f10000	cutoff_norm	48000	lp	0	0.40	0p4	0.05	10000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p4_f10000	cutoff_norm	48000	lp	0	0.40	0p4	0.2	10000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p4_f10000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.05	10000	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p4_f10000	cutoff_norm	48000	lp	0.5	0.40	0p4	0.2	10000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p4_f10000	cutoff_norm	48000	lp	1	0.40	0p4	0.05	10000	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p4_f10000	cutoff_norm	48000	lp	1	0.40	0p4	0.2	10000	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f60	cutoff_norm	48000	lp	0	0.45	0p45	0.05	60	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f60	cutoff_norm	48000	lp	0	0.45	0p45	0.2	60	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f60	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	60	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p45_f60	cutoff_norm	48000	lp	0.5	0.45	0p45	0.2	60	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p45_f60	cutoff_norm	48000	lp	1	0.45	0p45	0.05	60	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p45_f60	cutoff_norm	48000	lp	1	0.45	0p45	0.2	60	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f100	cutoff_norm	48000	lp	0	0.45	0p45	0.05	100	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f100	cutoff_norm	48000	lp	0	0.45	0p45	0.2	100	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f100	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	100	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p45_f100	cutoff_norm	48000	lp	0.5	0.45	0p45	0.2	100	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p45_f100	cutoff_norm	48000	lp	1	0.45	0p45	0.05	100	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p45_f100	cutoff_norm	48000	lp	1	0.45	0p45	0.2	100	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f200	cutoff_norm	48000	lp	0	0.45	0p45	0.05	200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f200	cutoff_norm	48000	lp	0	0.45	0p45	0.2	200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f200	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p45_f200	cutoff_norm	48000	lp	0.5	0.45	0p45	0.2	200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p45_f200	cutoff_norm	48000	lp	1	0.45	0p45	0.05	200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p45_f200	cutoff_norm	48000	lp	1	0.45	0p45	0.2	200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f400	cutoff_norm	48000	lp	0	0.45	0p45	0.05	400	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f400	cutoff_norm	48000	lp	0	0.45	0p45	0.2	400	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f400	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	400	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p45_f400	cutoff_norm	48000	lp	0.5	0.45	0p45	0.2	400	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p45_f400	cutoff_norm	48000	lp	1	0.45	0p45	0.05	400	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p45_f400	cutoff_norm	48000	lp	1	0.45	0p45	0.2	400	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f800	cutoff_norm	48000	lp	0	0.45	0p45	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f800	cutoff_norm	48000	lp	0	0.45	0p45	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f800	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p45_f800	cutoff_norm	48000	lp	0.5	0.45	0p45	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p45_f800	cutoff_norm	48000	lp	1	0.45	0p45	0.05	800	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p45_f800	cutoff_norm	48000	lp	1	0.45	0p45	0.2	800	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f1200	cutoff_norm	48000	lp	0	0.45	0p45	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f1200	cutoff_norm	48000	lp	0	0.45	0p45	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f1200	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlmedium_n0p45_f1200	cutoff_norm	48000	lp	0.5	0.45	0p45	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlsmall_n0p45_f1200	cutoff_norm	48000	lp	1	0.45	0p45	0.05	1200	wetL	1
cutoff_norm_sr48000_lp_r1_lvlmedium_n0p45_f1200	cutoff_norm	48000	lp	1	0.45	0p45	0.2	1200	wetL	1
cutoff_norm_sr48000_lp_r0_lvlsmall_n0p45_f1600	cutoff_norm	48000	lp	0	0.45	0p45	0.05	1600	wetL	1
cutoff_norm_sr48000_lp_r0_lvlmedium_n0p45_f1600	cutoff_norm	48000	lp	0	0.45	0p45	0.2	1600	wetL	1
cutoff_norm_sr48000_lp_r0p5_lvlsmall_n0p45_f1600	cutoff_norm	48000	lp	0.5	0.45	0p45	0.05	1600	wetL	1
